2620,20161221,3
2621,20161227,3
2622,20161231,2
2624,20170104,1
2625,20170113,11
2626,20170114,12
2627,20170121,6
2628,20170121,10
2629,20170125,12
2630,20170131,1
2631,20170131,2
2632,20170201,6
2633,20170203,2
2634,20170206,3
2635,20170210,8
2636,20170216,5
2637,20170220,2
2638,20170221,12
2639,20170225,3
2640,20170227,5
2641,20170228,6
2642,20170302,3
2643,20170322,5
2644,20170327,10
2645,20170328,12
2646,20170328,3
2647,20170401,2
2648,20170402,7
2649,20170404,2
2650,20170410,7
2651,20170419,13
2652,20170421,6
2653,20170422,12
2654,20170429,10
2655,20170505,4
2656,20170517,8
2657,20170517,1
2658,20170519,6
2659,20170522,9
2660,20170523,2
2661,20170601,9
2662,20170614,12
2663,20170616,7
2664,20170621,13
2665,20170706,13
2666,20170713,5
2667,20170715,1
2668,20170726,1
2669,20170730,2
2670,20170803,12
2671,20170815,14
2672,20170821,13
2673,20170830,12
2674,20170830,14
2675,20170901,6
2676,20170903,4
2677,20170904,6
2678,20170906,6
2679,20170908,2
2680,20170911,13
2681,20170921,12
2682,20170925,13
2683,20170926,13
2684,20171016,1
2685,20171022,10
2686,20171024,9
2687,20171115,5
2688,20171118,1
2689,20171126,6
2690,20171207,2
2691,20171211,3
2692,20171221,8
2693,20180105,4
2694,20180109,3
2695,20180112,1
2696,20180116,5
2697,20180131,2
2698,20180203,1
2699,20180205,13
2700,20180227,5
2701,20180316,1
2702,20180318,2
2703,20180331,2
2704,20180413,3
2706,20180420,9
2707,20180422,1
2708,20180505,6
2709,20180509,6
2710,20180522,4
2711,20180524,5
2712,20180525,12
2713,20180613,12
2714,20180619,4
2715,20180620,8
2716,20180722,1
2717,20180802,2
2718,20180815,5
2719,20180820,8
2720,20180825,5
2721,20180909,2
2722,20180912,2
2723,20180930,6
2724,20181013,3
2725,20181014,4
2726,20181113,3
2727,20181116,5
2728,20181125,2
2729,20181206,5
2730,20181212,1
2731,20181215,2
